targetid,z,zwarn,spectype,deltachi2
39627672627711274,0.00021662062953436192,0,STAR,60.629997814367016
39627676247392575,0.0504978063857973,4,GALAXY,7.843148494604975
39627679040800849,0.12444542486755225,4,GALAXY,2.270879072137177
39627679300845971,0.3997497658529157,4,GALAXY,0.05837199091911316
39627679590252892,1.3513211564947014,0,GALAXY,11.679625153541565
39627681398002694,1.4016887721247835,0,GALAXY,20.322726652026176
39627681444135067,1.633665705368864,4,GALAXY,4.860039323568344
39627683222525151,0.7650129242377015,0,GALAXY,1183.3955616950989
39627684526948863,1.3989426335214137,4,GALAXY,7.8104400634765625
39627685781050304,0.6773573869785232,4,GALAXY,5.051490902900696
39627687521682462,2.8011256795462844,0,QSO,889.6525091230869
39627688876444801,0.37676327456326847,4,GALAXY,5.620125517249107
39627693494372824,0.4642105047566066,0,GALAXY,7176.859690666199
39627694912048495,0.7964286411558554,4,GALAXY,0.791186161339283
39627697420244622,1.4307637504824802,0,GALAXY,50.0358045399189
39627700947653605,0.9767838883801946,0,GALAXY,21.958652421832085
39627700951843872,1.0641788312204723,4,GALAXY,3.6381165608763695
39627703292270455,1.520376329774091,0,GALAXY,37.00315943360329
39627706823873603,0.9753114555247595,0,GALAXY,73.10120490193367
39627706974869534,0.9856897745798805,0,GALAXY,9.128500252962112
39627715648687081,0.4929873982876636,4,GALAXY,4.654640946537256
39627718161072713,6.416964338637652,0,QSO,863.4752260446548
39627721843674212,2.4571250901224935,0,QSO,10.24572438839823
39627732648199127,0.5622605515012468,0,GALAXY,25.32972826063633
39627732736281286,0.5962496535628932,4,GALAXY,5.784334966447204
39627732736282425,0.05267583766738173,4,QSO,2.4016229623375693
39627732736282789,0.818027563446628,0,GALAXY,3900.796564102173
39627732736283177,1.0338870968123535,0,GALAXY,103.49565009400249
39627732740473115,5.1031284098437695,4,QSO,0.9940678216516972
39627735613577482,0.9229595419198645,0,GALAXY,549.0526351928711
39627735756178807,2.415569713354268,0,QSO,30.998840269632638
39627735756181540,1.4077731705895924,0,GALAXY,30.57449960708618
39627735756183176,1.502507300894867,4,GALAXY,5.832454651594162
39627735785542013,2.335648956479576,0,QSO,43.19845539936796
39627739401027985,1.375885733177208,0,GALAXY,98.0995020866394
39627739501695310,0.8084872904884963,0,GALAXY,2798.7449378967285
39627740080506583,0.5089335719763514,4,GALAXY,0.5349127889094234
39627740080509841,1.5282227352379756,4,GALAXY,1.71847577765584
39627743662442941,1.275673000561283,4,GALAXY,3.7211543694138527
39627744820071748,0.2245952102515411,0,GALAXY,500.71496427059174
39627745491160802,0.7869826190536081,0,GALAXY,35.76406118273735
39627745612794847,1.2702058174611637,4,GALAXY,1.5771511495113373
39627746061584027,1.5542060495715528,4,GALAXY,7.081244885921478
39627746065780525,0.5753222302526669,0,GALAXY,5552.542629241943
39627748041295714,1.4202575597710925,0,GALAXY,31.56563925743103
39627750654347788,0.5060648638272911,4,GALAXY,1.3645615624263883
39627750885034779,1.2379464066962256,0,GALAXY,50.54080267623067
39627750973114532,0.27370354628513355,4,GALAXY,1.0540372533723712
39627751489016374,1.3408691758048779,0,GALAXY,62.93637228012085
39627751526765087,2.75514638361384,0,QSO,658.8603192083538
39627751803587631,0.13784097805009912,0,GALAXY,272.5663647353649
39627752097191530,1.5633561850293252,0,GALAXY,12.314412742853165
39627753686835175,1.3833424774057288,0,GALAXY,24.4486378072761
39627753779109476,0.2821538552390727,4,GALAXY,0.8078220225870609
39627754378887944,2.2074892396750667,0,QSO,111.78946719830856
39627756685759246,1.4848214500632817,0,GALAXY,11.492039386183023
39627757319094524,0.9999951940706742,0,GALAXY,28.072834849357605
39627757587531446,1.4100894587467134,0,GALAXY,26.282058246433735
39627758036321657,2.345923909421637,0,QSO,165.18271404140978
39627758208292988,1.347313989871443,0,GALAXY,91.75679790973663
39627759823098213,0.37389308358492485,4,GALAXY,4.900390259921551
39627761479848535,0.3107975665799477,0,GALAXY,11.976118080317974
39627762943657666,1.340758151391179,4,GALAXY,2.4222604632377625
39627763010766446,2.932460573900061,0,QSO,493.3091643229127
39627763048513627,1.3997988654385545,0,GALAXY,35.12199346721172
39627763446972858,0.7855321972865024,4,GALAXY,2.0308055505156517
39627763560221786,1.10970572219896,4,GALAXY,7.645592533051968
39627763606356653,1.4234060905823887,0,GALAXY,91.72571837902069
39627763858018682,0.21687843930176626,4,GALAXY,5.26917820237577
39627764172592261,1.397189131130342,4,GALAXY,2.0947191156446934
39627766336852356,1.1941330480696155,0,GALAXY,34.96885108947754
39627772045305656,1.4560092149813577,4,GALAXY,1.4216794520616531
39627772993213357,6.24076798787072,0,QSO,1358.5039943605661
39627775572709888,1.1038270052742096,4,GALAXY,4.2829670161008835
39627776235409047,2.2864262743809363,0,QSO,26.584982082247734
39627778101872111,1.0188805485608323,0,GALAXY,71.27549590170383
39627779037201051,0.7999394738715842,0,GALAXY,6293.130516052246
39627781021110380,0.5545010830394808,0,GALAXY,9.891809625551105
39627782040323756,0.9007511853661997,4,GALAXY,7.829253047704697
39627782052905031,3.428873779481308,0,QSO,1023.6202141502872
39627786922495227,1.3580728342665147,4,GALAXY,0.5313981529325247
39627788939952850,0.571702688103857,4,GALAXY,5.963138625957072
39627790043057279,2.494157927548104,0,QSO,207.93675124645233
39627792916157219,0.9648820567049604,0,GALAXY,65.47720381431282
39627794275107815,0.6386340955123312,4,GALAXY,1.445194236934185
39627799241164860,0.10527043630951272,4,GALAXY,0.7726940782740712
39627799438296995,0.27981149187081095,0,GALAXY,931.0865361690521
39627799450878840,0.621506827128945,4,GALAXY,0.6552585512399673
39627799471853674,1.4637498726179656,4,GALAXY,0.6963731199502945
39627800373626199,1.5125544610864419,4,GALAXY,4.268494863063097
39627800377820785,1.4190888851985455,0,GALAXY,50.88921123743057
39627802235903457,1.5513339935034272,4,GALAXY,6.347901746630669
39627803477411089,0.0735233827444941,0,GALAXY,33.79010010603815
39627804995749019,2.8425791007682775,0,QSO,266.6443386990577
39627805352263759,0.20614934875553995,0,GALAXY,1589.1296365261078
39627806413423299,0.95912475753378,4,GALAXY,0.9516919941042943
39627806413424937,0.4595623587084697,0,GALAXY,2013.758632659912
39627806413425751,1.5397725237301216,0,GALAXY,10.429767966270447
39627806472147398,0.0018081848620851138,4,GALAXY,3.4914019604739224
39627806535061845,1.4434112842818154,0,GALAXY,93.85801741480827
39627808204394328,0.88640375238778,4,GALAXY,0.5454394072294235
39627808271502168,1.598899977110221,0,GALAXY,12.285503275692463
39627810054079354,0.04358425679964662,4,GALAXY,5.6648434940725565
39627811064911258,1.5565688212790199,0,GALAXY,16.61689579486847
39627811228485514,0.2856236095147828,4,GALAXY,1.658635251224041
39627811450784185,0.05255307638945057,0,GALAXY,15.799812054028735
39627812453222189,1.1538765933147448,0,GALAXY,22.354741141200066
39627812453222421,1.0798427095175585,0,GALAXY,54.043706805445254
39627812457416769,1.6906691515382433,4,GALAXY,6.460116595029831
39627812461610773,1.186799625617636,0,GALAXY,47.00507989525795
39627812511940836,0.8840231632085881,0,GALAXY,744.7420568466187
39627812511942411,1.6308329738612062,4,GALAXY,0.7678558081388474
39627812516137363,0.1615051845719063,4,GALAXY,1.2853657081723213
39627812528721536,0.7413075425807105,0,GALAXY,136.17371359467506
39627812566469276,1.3947399663159081,4,GALAXY,2.459238689392805
39627812574857836,1.6255523021108593,0,GALAXY,12.353230565786362
39627814080615690,0.5575826870983387,4,GALAXY,3.5242462903261185
39627814147725109,1.4587304162999006,4,GALAXY,4.495440363883972
39627817775793900,5.782093836550863,0,QSO,18752.096532464027
39627817935176336,1.0979746605539453,4,GALAXY,3.772087601944804
39627817989705740,1.2953525269005313,0,GALAXY,48.48265182971954
39627823211612900,0.47919429510514167,4,GALAXY,1.3648574352264404
39627823979168225,1.4193121827045623,0,GALAXY,67.5558025315404
39627823979169612,0.9312320205644683,0,GALAXY,129.21645449101925
39627824033696218,0.7299761913571863,0,GALAXY,171.4816858768463
39627824033696875,0.8667990519489279,0,GALAXY,20.102413423359394
39627824033697169,0.8656236952771256,0,GALAXY,231.03562361001968
39627824033698907,1.0538612295355363,4,GALAXY,1.3828296586871147
39627829477903349,3.2079132507600057,0,QSO,275.4798976263264
39627829519844594,1.2794370916733318,0,GALAXY,11.620255097746849
39627830014775597,0.808540390128386,0,GALAXY,214.38043212890625
39627832296474950,1.3768845876999405,0,GALAXY,12.328309327363968
39627832392947666,1.3989127178893563,4,GALAXY,2.9919982459396124
39627832439085538,1.4717422020566144,0,GALAXY,23.542021960020065
39627836704686848,0.8981273312584152,4,GALAXY,5.2785902842879295
39627843080031362,1.3667431746371799,0,GALAXY,29.4285931289196
39627848733952888,0.2898719754962726,0,GALAXY,78.4467506185174
39627849358909321,4.3338059788905685,0,QSO,4205.142083585262
39627853595148805,1.5616673767716196,4,GALAXY,1.4680985808372498
39627855348374322,5.750887555778137,0,QSO,178651.3064441681
39627857818812690,6.401971712703377,0,QSO,90.13207280635834
39627859718835586,0.9290143627868666,4,GALAXY,2.3894297685474157
39627860205376108,0.49530576099263857,0,GALAXY,5705.693574488163
39627862386416788,1.1410787668634204,0,GALAXY,43.01101306080818
39627863560821445,6.505189602930147,0,QSO,9877.907043933868
39627865456640807,1.334244621757864,0,GALAXY,20.1198912858963
39627865779604558,1.4658703916135618,0,GALAXY,26.04581494629383
39627867029506392,0.47475023843402053,0,GALAXY,12.79544659711246
39627867377635310,0.10361150989906841,4,GALAXY,2.5316378083080053
39627867503465594,0.9758799949845445,4,GALAXY,1.291447401046753
39627868413629220,0.4720911849040468,4,GALAXY,3.6203019693493843
39627870041015891,3.394296058487477,0,QSO,3650.6995374592952
39627871383196574,1.1954567252660004,0,GALAXY,39.33741515874863
39627871781653698,1.4827619711706392,4,GALAXY,8.162730172276497
39627871806820161,0.42865791070986986,0,GALAXY,9.34779006242752
39627872813451742,0.09074728550174112,4,GALAXY,7.457924340851605
39627874449228508,1.013236064282893,0,GALAXY,49.27947315573692
39627877414602764,1.0151829562651775,0,GALAXY,369.6157511025667
39627877464938065,0.10203861462123638,4,GALAXY,2.4078726191073656
39627877523653293,1.029299065726213,4,GALAXY,6.875780113041401
39627877817258009,1.5423503835814414,4,GALAXY,1.2706829607486725
39627877817258319,1.1989373634487532,0,GALAXY,58.527009189128876
39627877821450833,0.8586866800064272,0,GALAXY,108.06994420289993
39627878807114473,1.5992697241811364,0,GALAXY,14.339234113693237
39627878815502868,0.8976994722658437,0,GALAXY,574.6274022161961
39627878953916033,0.7984558332081081,0,GALAXY,74.4604451758787
39627878966493472,0.8759008766106413,0,GALAXY,7207.982521057129
39627883701862452,6.613520727517449,0,QSO,469.2671916484833
39627884540728086,1.54867092924965,4,GALAXY,4.2740998193621635
39627884985321800,1.4682751002452228,0,GALAXY,27.844201982021332
39627884989517959,0.4453113706182248,4,GALAXY,3.81220743060112
39627884989518032,-2.5362377181651257e-05,0,STAR,5836.3071946838045
39627884989519065,-0.0029624491085918627,4,GALAXY,6.971171288579171
39627884993709057,1.1774410375436493,4,GALAXY,3.029615093022585
39627885593499905,0.9970967386755604,0,GALAXY,31.29363238811493
39627890731519029,0.34445663935984683,0,GALAXY,10311.732471466064
39627892916750259,0.5441546744878818,4,GALAXY,4.402357932180166
39627895508832046,0.6878067882511635,4,GALAXY,1.1853259175550193
39627901540241065,0.04932358995829135,4,GALAXY,1.6342926095239818
39627903234741210,0.08117653265218343,0,GALAXY,1598.5369619131088
39627903570285763,6.087791193358123,0,QSO,23.410387009382248
39627904740494123,0.9716999965043989,4,GALAXY,1.2168572396039963
39627904790828638,1.1037048192150984,0,GALAXY,19.775256880559027
39627908125297081,5.390198130370083,0,QSO,53928.942974090576
39627910830623133,0.699536018973522,4,GALAXY,8.206113837659359
39627916715231896,0.852185742538514,0,GALAXY,181.1941257417202
39627919592523908,0.30198460745985567,0,GALAXY,92.91511970758438
39627921563850323,1.0415926485788742,4,GALAXY,0.33403851836919785
39627921756788802,1.1335127420197608,4,GALAXY,3.0266093271784484
39627927016443661,0.8877787264050939,0,GALAXY,99.61003303527832
39627927804969313,0.24917348619284732,4,GALAXY,1.188871834659949
39627931625983352,1.2852091415231268,0,GALAXY,16.985163658857346
39627931705676333,1.6801061096914773,4,GALAXY,6.250479310750961
39627931743422578,3.816080033423425,0,QSO,55.23821007460356
39627932297072019,0.1978271722440976,4,GALAXY,2.742636738345027
39627933140126511,0.563325966880178,4,GALAXY,8.889870882034302
39627933542777044,0.4491257471308867,0,GALAXY,6296.318218231201
39627934775902991,0.1600767505487822,4,GALAXY,7.525118343532085
39627934796874172,1.2015794308227337,0,GALAXY,23.53542958945036
39627937678362596,1.0304570834753728,0,GALAXY,19.25012618303299
39627937745471063,1.5588833215272693,4,GALAXY,2.0608278065919876
39627939033125930,1.3661245908313737,0,GALAXY,114.28883236646652
39627939481911924,1.2455051053979311,0,GALAXY,62.24062979221344
39627939830043976,0.3150461353666266,4,GALAXY,4.06779332316728
39627943734941165,0.9958125212189329,0,GALAXY,118.14381086826324
39627945056141594,0.443536310904978,0,GALAXY,5515.97633241117
39627957672611828,1.398321581490275,0,GALAXY,34.227729976177216
39627975691344428,1.4779556682059936,0,GALAXY,25.23335289955139
39627987653493607,1.2832691455399416,0,GALAXY,46.74020308256149
39627993127063532,0.9212377188507145,0,GALAXY,168.08558654785156
39627999569513337,1.3919056189905674,0,GALAXY,24.89163640141487
39628003679931230,0.00011377657219625658,0,GALAXY,7306.476437803511
39628005764500493,0.3151119359347097,0,GALAXY,14.549647917270704
39628010067856631,1.2106823814833392,4,GALAXY,1.6408005058765411
39628015591752563,0.1091769864783244,4,GALAXY,1.7428277009166777
39628023078586661,3.044784369743612,0,QSO,526.8811206873506
39628039272794849,0.36895585047075463,4,GALAXY,2.9131903275847435
39628041143455709,0.41387464924743933,4,GALAXY,0.2659239247441292
39628041441254254,1.415436006938724,4,GALAXY,2.5493979770690203
39628045211927739,1.5230257585606282,4,GALAXY,0.21891506016254425
39628052958809656,2.3801341787726753,0,QSO,351.5165667096153
39628063461347013,1.376009349696006,0,GALAXY,47.63128596544266
39628069387896106,1.5457128968107885,4,GALAXY,4.796897880733013
39628075331228688,1.2590091849416665,0,GALAXY,46.97174370288849
39628076656627948,0.5385874142414211,0,GALAXY,16.989656880497932
39628086861369182,1.131711871950324,4,GALAXY,5.229942001402378
39628112153021063,0.7923381900237214,4,GALAXY,0.09048023819923401
39628118410924576,0.34759755100927814,0,GALAXY,880.4581377506256
39628118431894742,1.0206988090906786,0,GALAXY,48.86077918484807
39628124152926184,1.278742681438931,4,GALAXY,2.5840085446834564
39628124266175426,0.31359704318534676,0,GALAXY,2208.186276435852
39628135628542800,0.3204255593649683,4,GALAXY,1.562244489789009
39628141680922239,1.2262174184419776,0,GALAXY,36.99346134066582
39628147661999604,1.5485985461764238,4,GALAXY,1.3195031583309174
39628148911903368,2.765710574025241,0,QSO,342.59379494562745
39628153492079861,1.6061566919358703,4,GALAXY,0.2915500998497009
39628182579580166,1.3973589083716795,0,GALAXY,26.95815360546112
39628191886738275,1.592701817873849,0,QSO,40.45073349028826
39628195183465169,1.4542029424124547,0,GALAXY,41.59532967209816
39628199717509743,1.0966472503718039,4,GALAXY,1.2449787855148315
39628211025349447,0.10975256509900325,4,GALAXY,0.3088386282324791
39628215106404703,1.5396863076274476,4,GALAXY,5.205987513065338
39628216868014338,5.193758800930653,0,QSO,22.023962132632732
39628219170685776,1.28159595718392,0,GALAXY,102.06516501307487
39628223985746121,0.11292794363422898,0,GALAXY,9.313088959082961
39628227710290494,0.26731255377878915,4,GALAXY,2.62180613912642
39628227710292247,0.14575367356477661,4,GALAXY,0.8876443536719307
39628227710293036,0.7536072112619602,4,GALAXY,2.6304848194122314
39628228582706932,0.033167444479708215,4,GALAXY,3.0230526984960306
39628233435516836,1.238180120143779,4,GALAXY,0.3667881265282631
39628233439709782,1.4440754256517314,4,GALAXY,6.02156703080982
39628233443904577,0.8138748489118918,0,GALAXY,171.25962567329407
39628233443904628,1.179559634781517,4,GALAXY,0.547906493768096
39628233443904834,1.3457187226143426,0,GALAXY,9.93242883682251
39628234312127577,1.41290331694672,0,GALAXY,61.06338572502136
39628234316320374,0.07926445092867242,0,GALAXY,173.63227246701717
39628239160739986,0.18678046265610787,4,GALAXY,4.246957533992827
39628239169129898,1.2503531063359088,0,GALAXY,18.761297293007374
39628239169130843,0.5616402296490612,4,GALAXY,0.9268738813698292
39628239173321468,1.0807944889562122,4,GALAXY,4.0563060119748116
39628239173321519,0.7593163252763563,4,GALAXY,1.2356412634253502
39628239173322534,0.1327786453802775,4,GALAXY,0.586477605625987
39628240192540298,1.6053911955233913,4,GALAXY,5.127964079380035
39628241526326839,5.908540762666795,0,QSO,1365.716002702713
39628244890160101,1.1968700259769693,4,GALAXY,8.036264531314373
39628245443809655,0.6501738893280496,0,GALAXY,9.904175516217947
39628250598605550,1.206527743695934,4,GALAXY,1.4381464533507824
39628250623771074,0.12395816624897936,0,GALAXY,118.88355584442616
39628256290279235,1.4360095418943666,0,GALAXY,18.470518365502357
39628256294473290,1.201843804662063,4,GALAXY,4.054002085700631
39628261969363707,1.5435555276874575,0,GALAXY,9.426778759807348
39628261994532333,1.1113573551181566,4,GALAXY,6.361916847527027
39628262015502926,0.24546787525137506,4,GALAXY,1.2860292475670576
39628262015503859,0.7741258660826508,4,GALAXY,5.776482310146093
39628267673619736,1.0621370819416192,4,GALAXY,0.9446363002061844
39628268634113367,0.9807270536937425,4,GALAXY,0.7895270362496376
39628273335928294,0.07867941480120938,4,GALAXY,1.7054062285460532
39628281284136166,2.9793105287937407,0,QSO,235.0837844349444
39628284635383710,1.0103968162071513,0,GALAXY,18.138619899749756
39628290276724473,0.956473939356376,4,GALAXY,2.2294125109910965
39628290280916553,0.6648878776979628,4,GALAXY,8.55419685691595
39628290306080885,0.7077525301721134,4,GALAXY,3.3487000167369843
39628290855539400,0.32798537719117893,4,GALAXY,1.631322717294097
39628291237221824,0.40732027058176007,4,GALAXY,7.045914147049189
39628295397966539,6.618416459949508,0,QSO,158.86414042115211
39628295918063321,1.164083823792788,4,GALAXY,3.2079256623983383
39628296954055072,-0.0003373298207093588,0,GALAXY,14278.0778709941
39628296954055370,-0.00033818947145594245,0,GALAXY,31619.420349224252
39628304071790695,0.9502502182927951,0,GALAXY,9.327279314398766
39628304105345131,1.5181636262417735,0,GALAXY,50.21851992607117
39628309214006869,1.0441005709303803,4,GALAXY,7.444493141025305
39628323264923201,1.4312334956410084,0,GALAXY,175.41804081201553
39628324384804883,1.074009570621461,4,GALAXY,2.9125493466854095
39628324468687541,0.09957532419183848,4,GALAXY,4.862217029323801
39628324535797659,0.5143152671458207,4,GALAXY,2.011172879487276
39628330143583760,3.1049636580529962,0,QSO,306.49112590610093
39628330500097054,0.08641708357759133,4,GALAXY,7.579056714661419
39628337471031014,0.2863020394991441,0,GALAXY,22.192917548120022
39628345436012838,0.46044923493139933,0,GALAXY,6422.916582286358
39628349168947419,0.06532710064372227,4,GALAXY,0.4738753270357847
39628352641829301,1.402567290973747,4,GALAXY,0.4395989775657654
39628352734101721,1.1611819796769272,0,GALAXY,37.39812242984772
39628352734107978,0.28925313396356217,4,GALAXY,6.5464138723909855
39628354214696426,1.0683817781972222,0,GALAXY,64.32186314463615
39628357956010070,6.476680178571041,0,QSO,2593.556500196457
39628358094427521,1.0763395543873495,4,GALAXY,0.15419016778469086
39628361986738887,0.46706153483578217,0,GALAXY,8791.652814149857
39628361990931280,0.9264120214294433,0,GALAXY,590.2125391960144
39628363710600668,0.9921490980489269,4,GALAXY,0.17583638429641724
39628373080670878,1.1443599565564841,0,GALAXY,181.23678624629974
39628379971916849,1.0702676908434192,4,GALAXY,4.818181082606316
39628387353889221,1.3409742277389656,0,GALAXY,102.75164526700974
39628391044874940,1.26393522996178,4,GALAXY,1.1112614050507545
39628397520884987,1.1014234436035608,4,GALAXY,3.7192726731300354
39628417133449393,5.508448191933105,0,QSO,100.99427890777588
39628419150907528,0.8891615753673174,4,GALAXY,8.562649793922901
39628422518932724,1.039090707258388,0,GALAXY,151.23255889117718
39628422518933417,1.52823195856709,4,GALAXY,0.19403216615319252
39628422518936065,5.283703528942861,0,QSO,215.91979685425758
39628422523126556,1.155593131243904,0,GALAXY,244.04893839359283
39628422523130768,1.0243756098323182,0,GALAXY,136.88306164741516
39628422527320780,5.57140359359555,0,QSO,368.39828112721443
39628425282980999,0.9801642329116154,0,GALAXY,293.10447081923485
39628427887644986,5.694394041086362,0,QSO,152.5200071334839
39628427887646234,5.706337456519372,0,QSO,429.6517153978348
39628427891836342,5.686907571202499,0,QSO,138.23984599113464
39628427891837439,1.070787914370814,0,GALAXY,401.3103598356247
39628427891837534,5.684018005161344,0,QSO,134.36686831712723
39628427900225214,1.180626839567761,0,GALAXY,155.73320934176445
39628433256353129,5.569378878943191,0,QSO,83.16431137919426
39628433264738459,5.561949254485948,0,QSO,358.3677977472544
39628433264738727,5.574121466059502,0,QSO,181.0319311618805
39628433499624504,6.16133760977039,0,QSO,617.0773224830627
39628438612476150,5.573204562961394,0,QSO,94.9715524315834
39628439388426512,2.8086702028312004e-05,0,GALAXY,11035.485331131133
39628451598043279,2.5090219802926828,0,QSO,314.3087842017412
39628487115410239,0.38262667678032286,4,GALAXY,4.0663318037986755
39628492031133930,4.844939172958464,0,QSO,11545.72290611267
39628493465587196,0.7799750389656835,0,GALAXY,8009.838027954102
39628497202712296,0.3375502241633227,4,GALAXY,6.089151203632355
39628500633651735,1.277861319216155,4,GALAXY,4.832342878029522
39628501065667151,1.559180166337278,4,GALAXY,1.4533685110509396
39628501799670638,0.6932371121398082,4,GALAXY,7.468153235502541
39628501803860533,0.5132550364437282,0,GALAXY,3847.5686879754066
39628505767482040,0.4044949730817015,0,GALAXY,54.74529051780701
39628507088683151,0.6186542330357425,0,GALAXY,10.230972841382027
39628507474563674,0.08476444583471576,4,GALAXY,0.0228380155749619
39628507709444221,6.216129321450059,0,QSO,14472.27954864502
39628507847853660,1.2814133978712292,0,GALAXY,20.280642420053482
39628509781430893,0.9690854077840116,4,GALAXY,1.7345753461122513
39628516236466520,6.360653453352583,0,QSO,365.9701603651047
39628516962079265,1.5342843659484893,4,GALAXY,3.8490126384422183
39628517163405303,1.4674371845821217,0,GALAXY,63.33492228388786
39628517876437768,0.14955109905088623,4,GALAXY,2.3940112590789795
39628518035817679,0.9231481435436237,4,GALAXY,3.404805228114128
39628519810007197,0.004608416918871337,0,GALAXY,371.2628880238917
39628522964125699,0.9161619560788508,0,GALAXY,9.228684410452843
39628528085370596,1.5073292297962693,4,GALAXY,4.623769670724869
39628528093759993,1.155974416047554,4,GALAXY,1.5868368637748063
39632929571212112,0.8149953329676011,4,GALAXY,6.457197953015566
39632931349596976,1.1494605054082545,4,GALAXY,1.7426520064473152
39632936928020225,0.9811426306161,4,GALAXY,1.3373994380235672
39632939893391481,0.6366796738662893,0,GALAXY,24843.453254699707
39632940765808873,1.3717211656751636,0,GALAXY,20.141315698623657
39632941369788272,0.762096319266285,0,GALAXY,522.4143753051758
39632941705331922,0.6844351000645478,4,GALAXY,3.714922785758972
39632941743080973,1.3241129375981222,4,GALAXY,3.4654184579849243
39632942066048746,0.7903657343193304,0,GALAXY,23.61768263578415
39632942070236898,0.3126850615383067,4,GALAXY,8.08950612321496
39632942070237930,0.42061804653753004,0,GALAXY,10.816827477887273
39632942070238488,0.06406438990459658,4,GALAXY,0.896091886155773
39632942078631129,1.1717386274267148,4,GALAXY,5.57890385389328
39632942082823574,0.4428661783767212,4,GALAXY,1.4387821033596992
39632945228547584,1.4327808240424522,0,GALAXY,26.92052984237671
39632946235181990,0.7249121125134856,4,GALAXY,5.107725560665131
39632946763664118,1.2023679034537815,0,GALAXY,38.757337272167206
39632946906268127,0.06451466460279846,4,GALAXY,3.6216391013003886
39632947124373869,0.2558057006409828,4,GALAXY,6.387792311608791
39632947124375935,0.4780979213283395,4,GALAXY,3.389460749924183
39632947132760273,0.35958333767903694,0,GALAXY,23.84903223393485
39632947132760650,0.6420378442427609,0,GALAXY,10.682524487376213
39632947132761755,0.3653536328584247,0,GALAXY,9.296811535954475
39632947132763366,1.4496437541147813,0,GALAXY,10.654192745685577
39632947141155146,1.0937615464735186,4,GALAXY,3.819380696862936
39632947145350189,0.20398728743661917,0,GALAXY,9.416472292039543
39632952174320351,0.11154895817906696,4,GALAXY,2.316803639754653
39632952182706841,0.17872461126967357,4,GALAXY,2.7229218166321516
39632952182709032,1.1378331853816248,4,GALAXY,4.34237477183342
39632952186896810,0.6772252997333632,4,GALAXY,1.7239642455242574
39632952191094854,0.4249114665176985,4,GALAXY,4.664314277470112
39632955433287992,1.3320343814700106,4,GALAXY,0.3540671616792679
39632957144569697,1.483216039687547,4,GALAXY,5.9679384753108025
39632957215870082,0.9312583905122929,0,GALAXY,30.619089163839817
39632957249422173,0.863955341538482,0,GALAXY,132.91392505168915
39632960072190733,0.3448174106352547,4,GALAXY,5.818738162517548
39632961439531579,0.8941278337606974,0,GALAXY,2034.127135515213
39632961968015226,1.3857272755794743,4,GALAXY,7.538112282752991
39632962240646626,0.9285620025527735,4,GALAXY,8.104681064374745
39632962240647743,0.5834263349712097,4,GALAXY,3.7109834477305412
39632962244843081,1.4070405559319077,0,GALAXY,10.105810515582561
39632962249038950,1.2577171522048798,4,GALAXY,4.51487223803997
39632962265814816,0.21529793060310057,4,GALAXY,2.4356311038136482
39632962265817334,0.18381334314725123,4,GALAXY,5.785723766544834
39632962274201651,0.8514552013127724,4,GALAXY,1.7305051274597645
39632965042441549,0.926862651605392,0,GALAXY,452.78851890563965
39632967240260309,0.33140329874129687,4,GALAXY,2.713262427598238
39632969970746532,0.5155075642207992,0,GALAXY,12.203474827110767
39632972227285617,0.05457130571559112,4,GALAXY,2.185467349132523
39632972235675704,1.4127103306861526,4,GALAXY,5.549586940556765
39632972260835952,0.7768026762572529,4,GALAXY,3.356494074910188
39632972273422911,0.2952220316203248,0,GALAXY,13.025288671487942
39632972277613745,1.346302669108772,0,GALAXY,12.817244738340378
39632972277614368,0.9977325596450173,0,GALAXY,23.16149357194081
39632976274788058,0.5804000459091632,4,GALAXY,1.497743882238865
39632977222702416,0.1392603379938309,4,GALAXY,1.305823465809226
39632977226897814,0.3417935377562229,4,GALAXY,1.6303672436624765
39632981362479356,0.7369928294404648,0,GALAXY,135.44045209884644
39632982121648638,0.17490085272005212,4,GALAXY,6.230879514478147
39632982184559677,1.108254536064204,4,GALAXY,2.0379427671432495
39632982192952531,1.3177521085175468,4,GALAXY,5.547623952508729
39632982201336349,0.7875406469652219,0,GALAXY,12.896102279424667
39632982201339439,0.12494860739064417,4,GALAXY,4.71001856867224
39632982201343107,0.11678273054423392,4,GALAXY,2.0017390488646924
39632986492110629,0.9575448355165503,0,GALAXY,652.3669008091092
39632987058344204,1.503720326269471,0,GALAXY,73.64422780275345
39632987121258611,1.1896624431612142,4,GALAXY,5.43275249004364
39632987121258946,0.49122313136825846,4,GALAXY,7.770228682085872
39632987125455356,0.7360776181241437,0,GALAXY,11.284668818116188
39632987150621644,0.8712093388493412,4,GALAXY,1.9379035290330648
39632987150621664,1.382672931588729,4,GALAXY,7.956910103559494
39632987150622743,1.251167186627571,4,GALAXY,7.62740033864975
39632992053756005,0.46498061638611443,0,GALAXY,9.15510243177414
39632992066338948,1.2010034460809145,4,GALAXY,4.009221410378814
39632992091508698,1.0815849277440115,4,GALAXY,4.321051090955734
39632996977873534,0.8860600172648518,4,GALAXY,2.9955900833010674
39632996986258728,1.26734387500023,4,GALAXY,1.4792898148298264
39632997007229176,0.3700891901964798,4,GALAXY,4.205701423808932
39632997007229395,1.4023533626483782,4,GALAXY,1.2708844989538193
39632997007232484,0.5286173420830873,0,GALAXY,12.950260438024998
