tid,ra,dec,anomaly_score,worst_band,residual_B,residual_R,residual_Z,W1mag,W2mag,W3mag,W4mag,W1_W2,wise_source,gaia_Plx,gaia_e_Plx,gaia_pmRA,gaia_pmDE,gaia_Gmag,likely_star,sdss_umag,sdss_gmag,sdss_rmag,sdss_imag,sdss_zmag,sdss_class,known_qso,qso_type,qso_z,has_wise,has_gaia,has_sdss,in_any_catalog,classification,qso_confidence
616094190052312153,150.672701,64.603182,5.376,B,2.7161,1.1025,0.7084,18.187999725341797,17.28700065612793,,,0.901,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-210436072,5.112564,8.560364,5.376,B,2.4458,1.1898,0.8465,18.54400062561035,17.160999298095703,,,1.383,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-22035365,219.562278,31.777146,5.375,B,2.5511,0.8881,0.9685,17.881000518798828,17.0,,,0.881,CatWISE2020,,,,,,,24.393999099731445,23.8700008392334,22.80699920654297,22.3439998626709,23.17200088500977,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-238021434,38.470317,-2.436479,5.375,B,2.4154,1.3222,0.9343,18.47699928283691,17.344999313354492,,,1.132,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-223778344,326.202907,3.22228,5.375,B,2.7174,1.0998,0.7765,17.297000885009766,16.4950008392334,12.029999732971191,8.534000396728516,0.802,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-205314495,354.498652,-6.574247,5.374,B,2.5603,1.2196,0.8372,18.1560001373291,17.334999084472656,,,0.821,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-256901114,111.886061,32.507388,5.374,B,2.6092,1.1732,0.7357,18.45800018310547,17.3439998626709,,,1.114,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-221983382,158.297418,50.264231,5.374,B,2.7501,1.1091,0.7232,17.733999252319336,16.690000534057617,12.440999984741213,9.036999702453612,1.044,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-250896344,161.565691,50.403147,5.374,B,2.6687,1.2575,0.7875,17.665000915527344,16.60300064086914,12.708000183105469,9.18299961090088,1.062,AllWISE,,,,,,,24.7189998626709,23.29400062561035,21.871000289916992,20.618000030517575,20.059999465942383,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-262037378,146.501295,3.984294,5.373,B,2.6463,0.9986,0.7939,17.84600067138672,16.783000946044922,,,1.063,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-246616344,136.236504,-5.303044,5.373,B,2.6353,1.1688,0.6836,17.70400047302246,16.673999786376953,,,1.03,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-251146333,251.43985,12.663498,5.373,B,2.567,1.1284,0.9231,17.729000091552734,16.790000915527344,12.314000129699709,8.456999778747559,0.939,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-220431089,165.29628,3.205463,5.373,B,2.641,1.0671,0.8105,18.44099998474121,17.516000747680664,,,0.925,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-249771004,160.993774,-4.706647,5.373,B,2.6133,1.1527,0.7706,18.173999786376953,16.893999099731445,,,1.28,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-250747354,158.33837,47.454694,5.373,B,2.76,1.1131,0.8075,17.73699951171875,16.749000549316406,12.638999938964844,8.982999801635742,0.988,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-18744218,312.812448,-6.245404,5.372,B,2.17,1.0172,1.399,17.447999954223633,16.643999099731445,,,0.804,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-243501418,206.296926,27.504754,5.372,B,2.4473,1.1686,0.9225,18.461000442504883,17.20599937438965,,,1.255,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-256434261,113.731293,52.427706,5.372,B,2.7447,1.1082,0.6872,17.604000091552734,16.74799919128418,,,0.856,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-254733332,228.736015,41.651988,5.371,B,2.6316,1.1613,0.7449,18.86000061035156,17.670000076293945,,,1.19,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-211906142,203.191114,47.687643,5.371,B,2.7081,1.1353,0.8626,18.628000259399418,17.517000198364258,,,1.111,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-82632142,8.215079,30.448964,5.37,B,2.4748,1.2553,0.7888,17.944000244140625,17.03499984741211,,,0.909,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-258630420,217.814813,42.61358,5.37,B,2.5941,1.0821,0.8341,18.47699928283691,17.516000747680664,,,0.961,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-256909385,113.206112,32.147836,5.37,B,2.8359,1.009,0.7204,17.913999557495117,16.695999145507812,,,1.218,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-66421004,118.684102,49.081949,5.37,B,2.148,1.3449,1.1464,17.017000198364258,15.993000030517578,12.5600004196167,9.053999900817873,1.024,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-229326411,130.374301,14.596764,5.37,B,2.3808,1.5853,0.7995,17.045000076293945,16.19700050354004,11.993000030517578,8.475000381469727,0.848,AllWISE,,,,,,,23.7810001373291,22.569000244140625,21.972000122070312,21.190000534057617,21.010000228881836,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-231336274,187.786152,69.303769,5.37,B,2.6329,1.1492,0.6916,18.207000732421875,17.172000885009766,,,1.035,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-250231400,337.476029,22.049092,5.37,B,2.5623,1.2715,0.8005,18.761999130249023,17.76799964904785,,,0.994,CatWISE2020,,,,,,,24.457000732421875,21.663000106811523,20.906999588012695,20.566999435424805,20.190000534057617,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-215394167,137.710984,-2.257357,5.37,B,2.7286,1.0234,0.8861,18.454999923706055,17.47100067138672,,,0.984,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-243467273,218.26374,22.124608,5.369,B,2.51,1.0629,0.8942,17.555999755859375,16.701000213623047,,,0.855,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-255361094,316.127323,-0.854944,5.369,B,2.3743,1.0237,1.0777,18.009000778198242,16.70599937438965,,,1.303,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-94891131,35.177404,-4.37993,5.369,B,2.4861,1.1405,1.0688,18.791000366210938,17.632999420166016,,,1.158,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
616088461287358672,164.981728,-3.340491,5.368,B,2.8586,0.9914,0.6475,18.224000930786133,17.19300079345703,,,1.031,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-210421030,12.71971,3.702483,5.368,B,2.3343,1.1997,0.9417,17.312000274658203,16.472999572753906,12.001999855041504,8.673999786376953,0.839,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-260050450,107.095776,66.423643,5.368,B,2.6962,1.1972,0.7659,16.448999404907227,15.607000350952148,12.642999649047852,8.350000381469727,0.842,AllWISE,,,,,,,22.525999069213867,22.33099937438965,20.791000366210938,20.312000274658203,19.8700008392334,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-209363502,123.986126,55.75727,5.367,B,2.5684,1.116,0.9199,17.17099952697754,16.163000106811523,12.845000267028809,9.130999565124512,1.008,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
39627735898787599,329.673709,-2.169754,5.366,B,2.364,0.3551,1.6521,19.18000030517578,18.10700035095215,,,1.073,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-225051006,114.263594,52.659094,5.366,B,2.352,1.1633,0.9444,17.885000228881836,17.077999114990234,,,0.807,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-229081055,145.892111,57.018736,5.366,B,2.5215,1.2189,0.8065,18.326000213623047,17.36199951171875,,,0.964,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
616088710076695164,253.213929,7.010728,5.366,B,2.2919,1.2654,0.9883,18.323999404907227,17.266000747680664,,,1.058,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-210545294,9.94358,11.416447,5.365,B,2.4102,1.0234,1.1963,17.433000564575195,16.518999099731445,12.385000228881836,8.972000122070312,0.914,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-12995376,337.220253,28.480292,5.364,B,2.3372,0.9956,1.1686,18.444000244140625,17.454999923706055,,,0.989,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-230885161,143.193421,-0.803704,5.363,B,2.6683,0.975,0.8199,17.68400001525879,16.72800064086914,12.54800033569336,9.017000198364258,0.956,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-70431288,92.435262,65.000798,5.363,B,2.3197,1.2804,0.9331,18.80299949645996,17.417999267578125,,,1.385,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-237625281,190.526726,52.335233,5.363,B,2.7412,1.1805,0.7345,17.97800064086914,16.9950008392334,,,0.983,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-213056084,116.636372,69.619857,5.363,B,2.5708,1.1079,0.8959,18.25,17.43400001525879,,,0.816,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-218874318,334.24473,24.344159,5.363,B,2.624,0.9836,0.8893,18.700000762939453,16.70800018310547,,,1.992,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-237833171,175.187743,64.142427,5.362,B,2.6107,1.0278,0.7794,17.43400001525879,16.514999389648438,12.4350004196167,9.16800022125244,0.919,AllWISE,,,,,,,22.15399932861328,21.339000701904297,20.554000854492188,20.32900047302246,19.957000732421875,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-87740129,153.246138,0.693961,5.362,B,2.5792,1.1613,0.9253,17.540000915527344,16.542999267578125,11.95699977874756,8.175999641418457,0.997,AllWISE,,,,,,,25.263999938964844,24.39900016784668,24.551000595092773,25.118999481201172,20.46299934387207,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-245038256,132.824215,4.517235,5.362,B,2.6056,1.0936,0.8119,18.395999908447266,17.235000610351562,,,1.161,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-216500447,324.376505,17.236677,5.362,B,2.7384,0.9882,0.7662,17.836999893188477,16.815000534057617,,,1.022,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-84471105,201.747081,37.30455,5.362,B,2.4232,1.109,0.9731,17.363000869750977,16.488000869750977,12.767999649047852,9.43299961090088,0.875,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-250064308,335.10191,30.932374,5.361,B,2.7019,1.0592,0.8744,17.20599937438965,16.400999069213867,,,0.805,CatWISE2020,,,,,,,22.35700035095215,22.378999710083008,21.322999954223633,21.121000289916992,21.007999420166016,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-234111276,163.119512,-7.381256,5.361,B,2.1927,0.998,1.2068,17.165000915527344,16.23699951171875,,,0.928,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-232393055,234.503176,5.759773,5.361,B,2.5169,1.1592,0.8749,18.454999923706055,17.55500030517578,,,0.9,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-84471357,201.470636,36.71623,5.361,B,2.4577,1.148,0.9671,18.77300071716309,17.32200050354004,,,1.451,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-234177347,182.705149,-2.485085,5.36,R,0.6577,2.2662,1.9908,17.590999603271484,16.72800064086914,,,0.863,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-102324121,126.594357,0.000455,5.36,B,2.4241,0.2038,1.6275,18.28300094604492,17.381999969482422,,,0.901,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-256133373,265.867482,25.021984,5.36,B,2.7511,1.127,0.6734,17.45199966430664,16.304000854492188,,,1.148,CatWISE2020,,,,,,,24.85099983215332,25.054000854492188,23.80500030517578,22.30299949645996,21.82900047302246,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-246874284,133.486506,3.646895,5.36,B,2.7554,0.9993,0.9306,18.020000457763672,16.941999435424805,,,1.078,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-259070242,211.360012,31.897569,5.359,B,2.6279,0.9961,0.8742,17.14699935913086,16.304000854492188,12.192999839782717,8.864999771118164,0.843,AllWISE,,,,,,,23.00900077819824,22.062000274658203,21.261999130249023,20.82699966430664,21.04700088500977,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-77708344,291.981711,60.733111,5.358,B,2.5525,1.2745,0.916,18.606000900268555,17.757999420166016,,,0.848,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-207701448,227.071885,48.529875,5.358,B,2.4388,1.2314,0.9401,18.111000061035156,17.263999938964844,,,0.847,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
39632934721814635,116.840719,32.854979,5.357,B,2.7061,1.4273,0.3056,17.6200008392334,16.451000213623047,12.545000076293944,8.86299991607666,1.169,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-260031030,114.568209,69.278294,5.357,B,2.535,1.0593,0.7988,17.7450008392334,16.742000579833984,,,1.003,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-101351397,142.926925,59.899654,5.356,B,2.6893,1.0343,0.8262,17.158000946044922,16.268999099731445,,,0.889,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-211648397,211.453879,43.434473,5.356,B,2.4937,1.0518,0.9212,17.43000030517578,16.440000534057617,,,0.99,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-204302088,251.183148,0.885681,5.356,B,2.7848,1.0997,0.8255,18.075000762939453,17.2189998626709,,,0.856,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-200338399,269.772316,65.091305,5.356,B,2.5566,1.0377,1.0306,18.753000259399418,17.910999298095703,,,0.842,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-204181162,244.333496,15.348016,5.356,B,2.5151,1.3857,0.7822,18.121999740600582,17.301000595092773,,,0.821,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-20758264,275.617339,55.29263,5.355,B,2.652,0.9224,1.0108,18.757999420166016,17.665000915527344,,,1.093,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-204216335,245.525592,20.490331,5.355,B,1.9145,1.0607,1.4889,18.51099967956543,17.3700008392334,,,1.141,CatWISE2020,,,,,,,24.583999633789062,24.100000381469727,23.538000106811523,22.1200008392334,21.29199981689453,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-250183213,327.779743,22.163518,5.355,B,2.6674,1.0643,0.8842,18.393999099731445,17.187999725341797,,,1.206,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-239464236,327.326197,3.643318,5.354,B,2.515,1.0276,1.0671,17.170000076293945,15.977999687194824,12.345999717712402,8.371999740600586,1.192,AllWISE,,,,,,,23.535999298095703,21.72599983215332,20.875999450683594,20.54400062561035,20.58799934387207,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-260389428,138.648543,58.460106,5.354,B,2.6534,1.0532,0.7147,18.517000198364254,17.500999450683594,,,1.016,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-12356417,241.676118,25.534137,5.354,B,2.4708,1.0277,1.1567,17.8439998626709,16.58799934387207,12.678999900817873,8.640000343322754,1.256,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-214440020,48.257694,-12.327694,5.353,B,2.7432,1.1079,0.8043,17.749000549316406,16.704999923706055,,,1.044,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-248234414,217.32503,6.236446,5.353,B,2.6231,1.1105,0.8575,18.07699966430664,17.246000289916992,,,0.831,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-19260338,266.978958,54.145646,5.353,B,2.4087,1.0035,1.1204,19.13800048828125,17.875999450683594,,,1.262,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-238331509,31.791921,-1.667059,5.353,B,2.5672,0.9816,0.9643,18.429000854492188,17.055999755859375,,,1.373,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-252611122,120.399587,9.908342,5.353,B,2.6903,0.2854,1.3883,16.618999481201172,15.645999908447266,12.53499984741211,8.814000129699707,0.973,AllWISE,0.2673,0.3181000053882599,-0.997,-1.198,19.526460647583008,0.0,21.132999420166016,19.89699935913086,19.468000411987305,19.44300079345703,19.46299934387207,,0,,,1,1,1,1,QSO_CANDIDATE,BRONZE
616093976964890948,210.338991,48.436395,5.352,B,2.7074,1.1103,0.746,18.85300064086914,17.840999603271484,,,1.012,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-35850291,2.37643,21.953842,5.352,B,2.5136,0.931,1.0145,17.694000244140625,16.871999740600586,12.329999923706056,8.654999732971191,0.822,AllWISE,-0.8319,1.020699977874756,0.843,-1.472,20.673494338989254,0.0,24.225000381469727,22.174999237060547,20.763999938964844,20.055999755859375,19.798999786376953,,0,,,1,1,1,1,QSO_CANDIDATE,BRONZE
-252984267,168.297071,51.329294,5.352,B,2.6454,1.1106,0.8106,17.589000701904297,16.15999984741211,12.51200008392334,9.067999839782717,1.429,AllWISE,,,,,,,23.39699935913086,22.64900016784668,22.05500030517578,21.808000564575195,21.451000213623047,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-206006333,182.207125,55.07498,5.352,B,2.7503,0.9842,0.7659,18.07799911499023,17.134000778198242,,,0.944,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-17401410,244.972882,49.864859,5.352,B,2.5903,0.9791,1.0446,18.367000579833984,17.52400016784668,13.465999603271484,9.722999572753906,0.843,AllWISE,,,,,,,22.684999465942383,22.913999557495117,21.489999771118164,21.291000366210938,20.77899932861328,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-256664187,129.556406,60.1542,5.352,B,2.6924,1.0592,0.7971,18.35099983215332,17.489999771118164,,,0.861,CatWISE2020,,,,,,,23.281999588012695,25.60199928283691,25.749000549316406,24.572999954223633,20.66900062561035,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-18214246,321.732879,3.155626,5.352,B,2.3711,0.9494,1.1497,17.518999099731445,16.558000564575195,12.30799961090088,8.71500015258789,0.961,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-256376107,130.539185,45.175887,5.352,B,2.6048,1.1641,0.7328,17.770999908447266,16.816999435424805,12.644000053405762,8.982000350952148,0.954,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-202014246,221.657537,21.681173,5.351,B,2.6568,1.0868,0.81,17.054000854492188,16.003999710083008,13.145999908447266,9.208000183105469,1.05,AllWISE,,,,,,,24.211000442504883,22.55299949645996,22.138999938964844,21.816999435424805,22.604000091552734,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-212928215,142.910793,73.312507,5.351,B,2.7165,1.016,0.7828,16.941999435424805,15.628000259399414,12.423999786376951,9.201000213623049,1.314,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-90308056,241.704039,4.789473,5.351,B,2.3971,0.9587,1.2389,17.97800064086914,16.87700080871582,,,1.101,CatWISE2020,,,,,,,25.336999893188477,26.06999969482422,25.729999542236328,25.06100082397461,22.829999923706055,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-207072175,25.349779,2.082851,5.351,B,2.687,1.1749,0.6749,17.844999313354492,16.701000213623047,,,1.144,CatWISE2020,,,,,,,24.20599937438965,22.7810001373291,23.16200065612793,22.861000061035156,22.12299919128418,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-238034167,36.723413,-3.380105,5.351,B,2.6394,1.0529,0.8866,17.888999938964844,16.944000244140625,12.633999824523926,9.411999702453612,0.945,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-208928388,272.676958,45.67843,5.35,B,2.4937,1.2036,0.9423,19.42799949645996,17.530000686645508,,,1.898,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-216922149,214.242359,8.406926,5.35,B,2.3735,1.2972,0.9702,16.57200050354004,15.73799991607666,12.300999641418455,8.967000007629395,0.834,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-108220226,178.645788,-3.55945,5.35,B,2.6646,1.1369,0.8043,17.3700008392334,16.43000030517578,12.232999801635742,8.34000015258789,0.94,AllWISE,,,,,,,23.76799964904785,23.62700080871582,22.96699905395508,21.266000747680664,22.524999618530273,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-225974486,20.001828,8.997947,5.35,B,2.4669,0.9159,1.1181,17.655000686645508,16.573999404907227,12.380000114440918,8.333000183105469,1.081,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-213317187,166.381801,69.300027,5.35,B,2.5112,1.1599,0.7706,18.260000228881836,17.197999954223633,,,1.062,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-210881006,202.410458,11.286731,5.35,B,2.4084,1.0534,1.1555,17.56999969482422,16.731000900268555,,,0.839,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
616088981070677190,265.537512,18.623793,5.35,B,2.5908,1.0485,0.896,19.66900062561035,17.097999572753906,,,2.571,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-241819218,6.327105,2.381062,5.349,B,2.7624,1.0725,0.7592,18.461999893188477,17.457000732421875,,,1.005,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-261762447,66.167692,-9.403264,5.349,B,2.6517,1.21,0.8187,18.718000411987305,17.72599983215332,,,0.992,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-200821178,213.811024,-2.826306,5.348,B,2.3556,1.1189,0.9987,18.70599937438965,17.524999618530273,,,1.181,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-233993329,232.675233,34.651643,5.348,B,2.6487,1.0414,0.8907,18.37299919128418,17.295000076293945,,,1.078,CatWISE2020,,,,,,,22.465999603271484,22.743999481201172,23.08099937438965,23.291000366210938,21.72800064086914,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
616088353074315711,169.210312,-7.789548,5.348,B,2.7749,1.0606,0.6853,18.32200050354004,17.354999542236328,,,0.967,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-235151110,144.279289,40.098901,5.348,B,2.6936,1.121,0.7363,17.73699951171875,16.764999389648438,12.003999710083008,8.770999908447266,0.972,AllWISE,,,,,,,24.243999481201172,22.78300094604492,21.426000595092773,20.520000457763672,20.084999084472656,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-207669281,232.287665,38.877249,5.348,B,2.5263,1.1055,0.7774,18.437000274658203,17.319000244140625,,,1.118,CatWISE2020,,,,,,,26.208999633789062,23.24099922180176,24.143999099731445,24.607999801635746,22.75200080871582,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-229361089,126.615813,6.901691,5.348,B,2.5396,1.0569,0.8324,18.2810001373291,17.43000030517578,,,0.851,CatWISE2020,,,,,,,26.288999557495117,22.575000762939453,22.599000930786133,22.214000701904297,20.867000579833984,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
616088763340161170,217.422897,9.151996,5.348,B,2.6476,1.1168,0.9305,17.538999557495117,16.547000885009766,12.866999626159668,8.744000434875488,0.992,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-88071397,155.896753,-0.406147,5.348,B,2.2595,1.1426,1.1578,18.017000198364254,17.020000457763672,,,0.997,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-249542337,246.71615,22.431166,5.347,B,2.6103,1.1411,0.8198,17.090999603271484,16.246000289916992,,,0.845,CatWISE2020,,,,,,,24.65800094604492,23.520999908447266,22.493999481201172,22.93199920654297,21.440000534057617,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-200329328,263.913767,61.243343,5.347,B,2.495,0.9057,1.1172,18.91699981689453,18.016000747680664,,,0.901,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-245792521,64.013776,-14.215408,5.347,B,2.6404,1.177,0.6523,17.982999801635742,16.437999725341797,12.616000175476074,9.149999618530272,1.545,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-38351090,343.406791,3.515076,5.347,B,2.2001,1.0404,1.4132,17.743999481201172,16.68400001525879,,,1.06,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
