# Galaxy Zoo DECaLS Spiral Galaxy Catalog
# Source: Walmsley et al. (2022), MNRAS 509:3966
# DOI: 10.5281/zenodo.4573248
# License: CC-BY-4.0
# Generated by: research/data_build/build_galaxy_spin_dataset.py
# Total spirals: 18979
#
# LIMITATION: This catalog identifies spiral galaxies but does NOT
# include CW/CCW winding direction. Galaxy Zoo DECaLS classifies
# winding TIGHTNESS (tight/medium/loose), not CHIRALITY.
# For CW/CCW counts, see galaxy_spin_counts.csv (Shamir 2024).
#
galaxy_id,ra,dec,redshift,spiral_vote_fraction,winding_tight,winding_medium,winding_loose,survey_source
J151703.02+123808.7,229.26260519545983,12.635769635650682,0.047224764,0.65,0.3076923076923077,0.6153846153846154,0.0769230769230769,Galaxy_Zoo_DECaLS
J125044.50+002418.8,192.6854334336876,0.40532224112576926,0.04725995,0.75,0.4,0.3333333333333333,0.2666666666666666,Galaxy_Zoo_DECaLS
J093119.54-002039.9,142.83146131779708,-0.3444252132443677,0.047266547,1.0,0.6785714285714286,0.2857142857142857,0.0357142857142857,Galaxy_Zoo_DECaLS
J164313.79+095416.0,250.8074340298902,9.904509849249248,0.047272775,0.9166666666666666,0.696969696969697,0.2121212121212121,0.0909090909090909,Galaxy_Zoo_DECaLS
J172111.78+284939.3,260.2991003373861,28.827607941255348,0.04727949,0.7333333333333333,0.4545454545454545,0.0909090909090909,0.4545454545454545,Galaxy_Zoo_DECaLS
J151510.09+121141.2,228.79206278399852,12.194781412980646,0.047280356,1.0,0.6666666666666666,0.0,0.3333333333333333,Galaxy_Zoo_DECaLS
J145039.65+115054.1,222.6652067460145,11.848355616755796,0.04728934,0.6896551724137931,0.45,0.3,0.25,Galaxy_Zoo_DECaLS
J154615.56+110317.1,236.56487790775878,11.054793738911663,0.047298435,0.9210526315789472,0.6285714285714286,0.2857142857142857,0.0857142857142857,Galaxy_Zoo_DECaLS
J155856.51+022634.9,239.73552646140362,2.4430792515258446,0.04730162,0.9230769230769232,0.6666666666666666,0.25,0.0833333333333333,Galaxy_Zoo_DECaLS
J095849.86+000941.1,149.70778907871957,0.1614573903287743,0.047309756,0.6666666666666666,0.0,0.25,0.75,Galaxy_Zoo_DECaLS
J132833.33-021256.2,202.13891483573306,-2.2155988004413727,0.04731267,0.9310344827586208,0.4444444444444444,0.4074074074074074,0.1481481481481481,Galaxy_Zoo_DECaLS
J160256.92+023523.8,240.73727813133357,2.5899030949607615,0.047314268,0.6470588235294118,0.3636363636363637,0.5454545454545454,0.0909090909090909,Galaxy_Zoo_DECaLS
J210836.70+000414.5,317.1529512453868,0.0706896181840256,0.04731738,0.6296296296296297,0.0,0.2352941176470588,0.7647058823529411,Galaxy_Zoo_DECaLS
J075950.63+240343.5,119.96099086858136,24.062100847996774,0.047329813,0.7666666666666667,0.6086956521739131,0.391304347826087,0.0,Galaxy_Zoo_DECaLS
J151722.65+053002.2,229.34443900283833,5.50064078200028,0.047332026,0.68,0.7647058823529411,0.2352941176470588,0.0,Galaxy_Zoo_DECaLS
J162643.02+092545.3,246.67935609428739,9.429309107656382,0.04733335,0.7297297297297297,0.3703703703703704,0.4814814814814815,0.1481481481481481,Galaxy_Zoo_DECaLS
J080449.69+291952.7,121.20706988420851,29.331331305838464,0.04734299,0.8571428571428571,0.6666666666666666,0.2083333333333333,0.125,Galaxy_Zoo_DECaLS
J134109.79+124625.0,205.288616841646,12.771542420064582,0.04734526,1.0,0.8,0.2,0.0,Galaxy_Zoo_DECaLS
J115131.46-000303.6,177.8811078001005,-0.050999490465272045,0.047352936,0.9565217391304348,0.1363636363636363,0.6363636363636364,0.2272727272727273,Galaxy_Zoo_DECaLS
J155054.15+143231.4,237.72562728853367,14.54205062939746,0.047359657,0.8,0.4166666666666667,0.3333333333333333,0.25,Galaxy_Zoo_DECaLS
J103633.88+251841.7,159.14121095305305,25.31159717579795,0.047360774,0.6153846153846154,0.25,0.25,0.5,Galaxy_Zoo_DECaLS
J133206.74+003102.3,203.0281141619894,0.5173387966860247,0.04736141,1.0,0.5,0.0,0.5,Galaxy_Zoo_DECaLS
J212105.52+095942.1,320.2730501071003,9.995034202740761,0.047378294,1.0,0.5777777777777777,0.3333333333333333,0.0888888888888888,Galaxy_Zoo_DECaLS
J171746.34+293421.5,259.4431087495179,29.572663016560387,0.04739516,0.75,0.1666666666666666,0.5,0.3333333333333333,Galaxy_Zoo_DECaLS
J095600.40-014415.0,149.00193967604494,-1.737985130595489,0.047399532,0.8,0.4375,0.4375,0.125,Galaxy_Zoo_DECaLS
J163758.20+270513.9,249.4925011122987,27.087234135957342,0.047399532,0.9130434782608696,0.4761904761904762,0.5238095238095238,0.0,Galaxy_Zoo_DECaLS
J160118.27+111731.1,240.3260723820079,11.291928295893793,0.0474062,0.8484848484848485,0.3928571428571429,0.5357142857142857,0.0714285714285714,Galaxy_Zoo_DECaLS
J075953.82+264720.6,119.97431135375935,26.78906135415365,0.047406718,0.875,0.7142857142857143,0.2380952380952381,0.0476190476190476,Galaxy_Zoo_DECaLS
J171613.07+272753.6,259.05448783670244,27.464910934819518,0.047408093,0.8571428571428571,0.3333333333333333,0.3333333333333333,0.3333333333333333,Galaxy_Zoo_DECaLS
J141447.47-000011.2,213.69782133758937,-0.003120522939599482,0.047413364,0.7391304347826086,0.0,0.0588235294117647,0.9411764705882352,Galaxy_Zoo_DECaLS
J151904.18+134311.3,229.76748019535935,13.719742650037496,0.04741346,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,Galaxy_Zoo_DECaLS
J155109.32+143950.4,237.78884845081237,14.663986143971174,0.04742211,1.0,0.75,0.25,0.0,Galaxy_Zoo_DECaLS
J151842.11+041649.9,229.6754784333856,4.280528373791837,0.047422417,0.7083333333333334,0.7647058823529411,0.1764705882352941,0.0588235294117647,Galaxy_Zoo_DECaLS
J143331.46+132053.8,218.3811931027984,13.348201982678624,0.047423415,0.8888888888888888,0.375,0.375,0.25,Galaxy_Zoo_DECaLS
J160745.86+033719.6,241.94108048094904,3.622123747206179,0.047423538,0.6363636363636364,0.2142857142857142,0.7142857142857143,0.0714285714285714,Galaxy_Zoo_DECaLS
J211348.89+022254.0,318.45366725901033,2.381517509715603,0.047426216,0.96,0.25,0.625,0.125,Galaxy_Zoo_DECaLS
J083907.66+043402.4,129.7819317690423,4.56732012215653,0.04742719,1.0,0.0344827586206896,0.4827586206896552,0.4827586206896552,Galaxy_Zoo_DECaLS
J223116.79+010033.5,337.8200053089032,1.0092751587843793,0.047428068,0.9777777777777776,0.7272727272727273,0.25,0.0227272727272727,Galaxy_Zoo_DECaLS
J091156.03+275357.4,137.98350563592086,27.899269701254372,0.047433447,0.9591836734693876,0.0,0.1063829787234042,0.8936170212765957,Galaxy_Zoo_DECaLS
J232732.62+011000.5,351.8858914245942,1.166759405619463,0.047434043,0.7142857142857143,0.25,0.45,0.3,Galaxy_Zoo_DECaLS
J094618.25+025303.6,146.57606462115925,2.8843441035902058,0.047463026,1.0,0.6666666666666666,0.3333333333333333,0.0,Galaxy_Zoo_DECaLS
J080655.71+260259.7,121.73212642812565,26.04995062381142,0.04746361,0.9166666666666666,0.4545454545454545,0.4242424242424242,0.1212121212121212,Galaxy_Zoo_DECaLS
J091715.40+280334.2,139.3142017280172,28.059508664299088,0.0474742,0.6666666666666666,0.375,0.25,0.375,Galaxy_Zoo_DECaLS
J161126.70+152025.0,242.86218001244765,15.339069356151152,0.047479585,0.6666666666666666,0.5,0.0,0.5,Galaxy_Zoo_DECaLS
J121009.80+033308.0,182.54087817017438,3.5522394064591505,0.047489908,0.6666666666666666,0.0,0.0,1.0,Galaxy_Zoo_DECaLS
J115236.71+005454.6,178.15300641397835,0.9151989002006061,0.047494393,0.9615384615384616,0.4,0.6,0.0,Galaxy_Zoo_DECaLS
J220340.40-010325.7,330.91838891023593,-1.057171144972494,0.04749626,0.951219512195122,0.5384615384615384,0.4615384615384616,0.0,Galaxy_Zoo_DECaLS
J081144.90+285225.7,122.93711912119801,28.87382451871425,0.04749704,0.8064516129032258,0.32,0.28,0.4,Galaxy_Zoo_DECaLS
J133406.50+004435.9,203.52725950124304,0.7434724950116128,0.0474996,1.0,0.3571428571428571,0.5,0.1428571428571428,Galaxy_Zoo_DECaLS
J133334.92-005017.7,203.39555411915006,-0.8382453514786377,0.047503114,0.6470588235294118,0.1818181818181818,0.6363636363636364,0.1818181818181818,Galaxy_Zoo_DECaLS
J110609.57+241550.4,166.53991558687176,24.264033611856245,0.047508094,0.9090909090909092,0.4666666666666667,0.5,0.0333333333333333,Galaxy_Zoo_DECaLS
J091642.02+272117.9,139.1750981213646,27.35498051884418,0.047513288,1.0,0.8571428571428571,0.1428571428571428,0.0,Galaxy_Zoo_DECaLS
J141557.23-020529.7,213.98853362950337,-2.0916299967698686,0.047536656,0.8461538461538461,0.9090909090909092,0.0909090909090909,0.0,Galaxy_Zoo_DECaLS
J115825.29+004224.9,179.60434975573565,0.7065687228859711,0.04753963,0.8,0.0,0.6,0.4,Galaxy_Zoo_DECaLS
J095923.20+024137.5,149.84671666083017,2.6937581612268726,0.04754539,0.8571428571428571,0.6666666666666666,0.25,0.0833333333333333,Galaxy_Zoo_DECaLS
J120044.86+201851.7,180.18698733830374,20.314376914180166,0.047548477,1.0,1.0,0.0,0.0,Galaxy_Zoo_DECaLS
J144852.93+123036.5,222.2229455681102,12.50830968133901,0.04756229,0.8666666666666667,0.5384615384615384,0.3076923076923077,0.1538461538461538,Galaxy_Zoo_DECaLS
J160418.89+091558.9,241.07913022791666,9.267494904314336,0.04756843,0.8974358974358975,0.5714285714285714,0.3714285714285713,0.0571428571428571,Galaxy_Zoo_DECaLS
J160153.62+201526.8,240.47346793961816,20.257452333220527,0.04758948,0.7727272727272727,0.3529411764705882,0.6470588235294118,0.0,Galaxy_Zoo_DECaLS
J092008.76+301441.3,140.03655292793937,30.244769216277454,0.047592424,0.6666666666666666,0.3333333333333333,0.1666666666666666,0.5,Galaxy_Zoo_DECaLS
J152153.87+131454.8,230.47447427649013,13.248589054060405,0.047594722,0.9210526315789472,0.6857142857142857,0.2571428571428571,0.0571428571428571,Galaxy_Zoo_DECaLS
J080307.21+225217.8,120.78005969010363,22.87161188982428,0.04761619,1.0,0.1470588235294117,0.5588235294117647,0.2941176470588235,Galaxy_Zoo_DECaLS
J223750.41+010511.3,339.460004944111,1.0864204022195,0.047616377,0.8780487804878049,0.75,0.1944444444444444,0.0555555555555555,Galaxy_Zoo_DECaLS
J214058.85+110307.3,325.24522725185943,11.052073215718009,0.047626756,0.6428571428571429,0.2222222222222222,0.5555555555555556,0.2222222222222222,Galaxy_Zoo_DECaLS
J091750.73+100616.2,139.46137994068553,10.10467130010793,0.047627106,0.6774193548387096,0.4761904761904762,0.3809523809523809,0.1428571428571428,Galaxy_Zoo_DECaLS
J131703.39-015505.4,199.26417922277068,-1.9181591166649865,0.04763432,0.8620689655172413,0.52,0.4,0.08,Galaxy_Zoo_DECaLS
J111721.35+263949.4,169.33896501996233,26.663724204983595,0.047636356,0.9047619047619048,0.631578947368421,0.3157894736842105,0.0526315789473684,Galaxy_Zoo_DECaLS
J172213.18+290949.5,260.5548933398133,29.163753265051835,0.0476431,0.7692307692307693,0.0,0.5,0.5,Galaxy_Zoo_DECaLS
J115130.95-000439.9,177.87898553849297,-0.07775783552070181,0.04765574,1.0,0.1851851851851852,0.4074074074074074,0.4074074074074074,Galaxy_Zoo_DECaLS
J210754.07+000749.7,316.97531029086235,0.130512395317431,0.04766151,0.7083333333333334,0.1176470588235294,0.2941176470588235,0.5882352941176471,Galaxy_Zoo_DECaLS
J172301.12+273410.1,260.75469051635923,27.569473101563585,0.0476908,0.7083333333333334,0.7647058823529411,0.1764705882352941,0.0588235294117647,Galaxy_Zoo_DECaLS
J074811.16+191222.7,117.04653549100343,19.20632502113286,0.047727503,0.6551724137931034,0.4210526315789473,0.3684210526315789,0.2105263157894736,Galaxy_Zoo_DECaLS
J143513.93+341819.6,218.80806274326392,34.305445245323824,0.04772882,0.875,0.5714285714285714,0.3333333333333333,0.0952380952380952,Galaxy_Zoo_DECaLS
J083637.03+090414.9,129.1551743913109,9.070713309794098,0.0477399,0.7692307692307693,0.5,0.35,0.15,Galaxy_Zoo_DECaLS
J172452.14+280441.8,261.21730222857667,28.07829691480881,0.04774007,0.9565217391304348,0.1818181818181818,0.5909090909090909,0.2272727272727273,Galaxy_Zoo_DECaLS
J075659.34+231032.6,119.2472889777917,23.175738151332567,0.047744107,0.8181818181818182,0.7777777777777778,0.1111111111111111,0.1111111111111111,Galaxy_Zoo_DECaLS
J114624.23+205850.9,176.60097144440687,20.980823390201788,0.047748324,0.8235294117647058,0.6428571428571429,0.2857142857142857,0.0714285714285714,Galaxy_Zoo_DECaLS
J221541.69-010728.0,333.92336485558957,-1.1225328855774643,0.047748886,0.7352941176470589,0.76,0.2,0.04,Galaxy_Zoo_DECaLS
J105408.23+002139.6,163.53433337768993,0.36104668599173245,0.047749247,0.8888888888888888,0.1666666666666666,0.5,0.3333333333333333,Galaxy_Zoo_DECaLS
J171843.55+273245.4,259.6814871808534,27.546001194329932,0.047749706,1.0,0.6428571428571429,0.3571428571428571,0.0,Galaxy_Zoo_DECaLS
J144332.27+130606.6,220.88448573235337,13.101866334286116,0.047751814,1.0,0.4090909090909091,0.5,0.0909090909090909,Galaxy_Zoo_DECaLS
J172038.13+284139.0,260.15889590015365,28.694179353543227,0.047789607,0.875,0.0,0.3571428571428571,0.6428571428571429,Galaxy_Zoo_DECaLS
J114837.63-001402.6,177.1567888642443,-0.23408742819667874,0.04779519,1.0,0.3,0.6,0.1,Galaxy_Zoo_DECaLS
J211746.30+022207.9,319.44294137500367,2.368836831242069,0.047796473,0.925925925925926,0.72,0.2,0.08,Galaxy_Zoo_DECaLS
J151508.70+042306.0,228.7859081106468,4.385792573622121,0.047796678,0.7619047619047619,0.0,0.4375,0.5625,Galaxy_Zoo_DECaLS
J103912.43+252342.8,159.801829408182,25.395264415489134,0.04780571,0.6153846153846154,0.25,0.5,0.25,Galaxy_Zoo_DECaLS
J131726.42-014607.2,199.36015410321707,-1.7687318013991844,0.047814224,1.0,0.0,0.0,1.0,Galaxy_Zoo_DECaLS
J121237.02+012006.1,183.15423555563646,1.3350354851312507,0.047820784,0.6666666666666666,0.4,0.4,0.2,Galaxy_Zoo_DECaLS
J161419.97+221557.9,243.5832162538148,22.266104386566987,0.04782382,0.8095238095238095,0.3529411764705882,0.4117647058823529,0.2352941176470588,Galaxy_Zoo_DECaLS
J161125.37+135625.5,242.8558286979538,13.940470955712094,0.047824193,0.7307692307692307,0.3684210526315789,0.4736842105263158,0.1578947368421052,Galaxy_Zoo_DECaLS
J154712.20+063533.3,236.80090573009477,6.59252880804695,0.04782536,0.9655172413793104,0.1428571428571428,0.6071428571428571,0.25,Galaxy_Zoo_DECaLS
J154938.23+142517.3,237.40929673840796,14.4214849773072,0.047826573,0.72,0.0555555555555555,0.6111111111111112,0.3333333333333333,Galaxy_Zoo_DECaLS
J133732.10+002907.1,204.3838448184059,0.48526920331423085,0.047828317,0.8620689655172413,0.0,0.12,0.88,Galaxy_Zoo_DECaLS
J075703.49+223124.0,119.26561262523381,22.52390744288252,0.047833163,0.9722222222222222,0.7714285714285715,0.1714285714285714,0.0571428571428571,Galaxy_Zoo_DECaLS
J144959.48+120206.0,222.49788748437726,12.034979219601055,0.047836468,0.92,0.217391304347826,0.5217391304347826,0.2608695652173913,Galaxy_Zoo_DECaLS
J074943.85+185506.9,117.43276891021799,18.91859599886088,0.047857188,0.7,0.4285714285714285,0.4285714285714285,0.1428571428571428,Galaxy_Zoo_DECaLS
J100743.30+254458.8,151.93045884953608,25.74969346452655,0.047857713,0.6,0.6666666666666666,0.3333333333333333,0.0,Galaxy_Zoo_DECaLS
J160221.34+033556.6,240.58897058841603,3.599064140453901,0.047870416,1.0,0.5588235294117647,0.4117647058823529,0.0294117647058823,Galaxy_Zoo_DECaLS
J213141.25+053012.4,322.92190292779196,5.503464137897785,0.047879025,0.7777777777777778,0.3809523809523809,0.3809523809523809,0.2380952380952381,Galaxy_Zoo_DECaLS
J162640.93+142243.6,246.67055757759954,14.37878541354678,0.047880035,0.625,0.3,0.5,0.2,Galaxy_Zoo_DECaLS
J085728.53+283700.3,134.36892031398125,28.616773896118573,0.04788189,0.981132075471698,0.3461538461538461,0.5769230769230769,0.0769230769230769,Galaxy_Zoo_DECaLS
J091224.57+293359.0,138.10239243387915,29.566415595532206,0.0478909,0.7142857142857143,0.4,0.2,0.4,Galaxy_Zoo_DECaLS
J213151.14+113010.5,322.9631113236179,11.502930606758223,0.047891613,0.9487179487179488,0.6486486486486487,0.2972972972972973,0.054054054054054,Galaxy_Zoo_DECaLS
J102520.69+262734.9,156.33622612329617,26.459697967758366,0.047891688,0.9705882352941176,0.8787878787878788,0.0909090909090909,0.0303030303030303,Galaxy_Zoo_DECaLS
J160350.45+114041.6,240.96024098779688,11.678272004156598,0.04789258,0.8125,0.1538461538461538,0.5384615384615384,0.3076923076923077,Galaxy_Zoo_DECaLS
J142523.87+192722.3,216.34952101162364,19.456233247984642,0.047899097,0.8,0.2916666666666667,0.4166666666666667,0.2916666666666667,Galaxy_Zoo_DECaLS
J081329.19+290213.8,123.37165786808347,29.037197966921344,0.047899175,0.875,0.25,0.5,0.25,Galaxy_Zoo_DECaLS
J122511.30+013536.0,186.29706928551605,1.5932360510728714,0.047899876,0.6666666666666666,0.0,0.1666666666666666,0.8333333333333334,Galaxy_Zoo_DECaLS
J120511.59+012709.9,181.29788511204043,1.453288128992857,0.047899876,0.9047619047619048,0.0526315789473684,0.0526315789473684,0.8947368421052632,Galaxy_Zoo_DECaLS
J075428.47+222352.4,118.61864577995158,22.39788506315889,0.047907583,0.8292682926829268,0.5,0.4411764705882353,0.0588235294117647,Galaxy_Zoo_DECaLS
J141508.71-014839.9,213.78634337131967,-1.8110912280317397,0.04791347,0.9655172413793104,0.6785714285714286,0.2857142857142857,0.0357142857142857,Galaxy_Zoo_DECaLS
J155538.08+024002.2,238.90870942009298,2.667283849930847,0.047925007,0.7647058823529411,0.4615384615384616,0.4615384615384616,0.0769230769230769,Galaxy_Zoo_DECaLS
J211019.54+010443.5,317.58146216105035,1.0787370458846484,0.047930714,0.935483870967742,0.3793103448275862,0.3103448275862069,0.3103448275862069,Galaxy_Zoo_DECaLS
J095335.17+275933.8,148.39671717286387,27.99277926323214,0.047932714,1.0,0.0,1.0,0.0,Galaxy_Zoo_DECaLS
J155901.97+135428.2,239.75832734335367,13.907929532449463,0.047934294,0.7142857142857143,0.3333333333333333,0.3333333333333333,0.3333333333333333,Galaxy_Zoo_DECaLS
J162502.31+300636.3,246.2595906178364,30.110144020731976,0.047937658,1.0,0.4642857142857143,0.3571428571428571,0.1785714285714285,Galaxy_Zoo_DECaLS
J160954.54+111607.8,242.47726644907414,11.268848095525378,0.047942236,0.9722222222222222,0.6571428571428571,0.3428571428571429,0.0,Galaxy_Zoo_DECaLS
J093145.94+273232.0,142.9414245133913,27.542247648802043,0.04794935,0.8125,0.4615384615384616,0.4615384615384616,0.0769230769230769,Galaxy_Zoo_DECaLS
J160847.94+085700.6,242.19979750352957,8.950164942235187,0.04795808,0.9285714285714286,0.4615384615384616,0.5384615384615384,0.0,Galaxy_Zoo_DECaLS
J154122.20+040529.0,235.34345410112337,4.092028066943937,0.047973488,0.6363636363636364,0.7142857142857143,0.1428571428571428,0.1428571428571428,Galaxy_Zoo_DECaLS
J160143.69+202101.1,240.43203006947255,20.350166731469734,0.0479777,1.0,0.0,1.0,0.0,Galaxy_Zoo_DECaLS
J105409.68+002434.9,163.5403578018114,0.40974020445778997,0.047977705,1.0,0.0,0.4,0.6,Galaxy_Zoo_DECaLS
J151912.71+031802.5,229.8029897794571,3.3007108078776795,0.047980204,0.8846153846153846,0.6086956521739131,0.3043478260869565,0.0869565217391304,Galaxy_Zoo_DECaLS
J001115.83-011002.6,2.8156153187046566,-1.1675799043586255,0.047990777,0.7916666666666666,0.1578947368421052,0.1052631578947368,0.7368421052631579,Galaxy_Zoo_DECaLS
J141617.90-011529.9,214.07481581813715,-1.258616918677307,0.04799995,1.0,1.0,0.0,0.0,Galaxy_Zoo_DECaLS
J151656.94+153238.1,229.23727057587467,15.543925007594387,0.04800178,0.7727272727272727,0.6470588235294118,0.2941176470588235,0.0588235294117647,Galaxy_Zoo_DECaLS
J084021.21+111327.1,130.08862908738644,11.223194931065018,0.048025604,1.0,0.1428571428571428,0.2857142857142857,0.5714285714285714,Galaxy_Zoo_DECaLS
J211446.14+042144.6,318.6922775635283,4.3624245643407775,0.048025683,0.9736842105263158,0.945945945945946,0.054054054054054,0.0,Galaxy_Zoo_DECaLS
J103728.21+243441.5,159.36759323872977,24.578173899114205,0.048029378,0.7826086956521741,0.6111111111111112,0.3888888888888889,0.0,Galaxy_Zoo_DECaLS
J142444.95+193019.7,216.18730602141858,19.50550531236214,0.048036754,0.8333333333333334,0.2666666666666666,0.4666666666666667,0.2666666666666666,Galaxy_Zoo_DECaLS
J110713.78-003057.9,166.80749485011987,-0.5161450246348717,0.04804159,0.9166666666666666,0.4545454545454545,0.3636363636363637,0.1818181818181818,Galaxy_Zoo_DECaLS
J131213.23+003554.8,198.06426636391902,0.5990337733544224,0.04804193,0.9629629629629628,0.0,0.3461538461538461,0.6538461538461539,Galaxy_Zoo_DECaLS
J095702.56+282412.4,149.2607637368041,28.40346624600514,0.048051406,1.0,0.0,0.5,0.5,Galaxy_Zoo_DECaLS
J114043.32+191717.2,175.18054426423814,19.288145277944853,0.04806392,0.8571428571428571,0.1666666666666666,0.3888888888888889,0.4444444444444444,Galaxy_Zoo_DECaLS
J080832.69+023702.0,122.13648195092243,2.6171549559632328,0.04806666,1.0,0.8157894736842105,0.131578947368421,0.0526315789473684,Galaxy_Zoo_DECaLS
J125620.71-013407.7,194.086326547294,-1.5688057597319969,0.048080083,0.8571428571428571,0.625,0.375,0.0,Galaxy_Zoo_DECaLS
J080133.52+272547.4,120.38972210922446,27.429826356121904,0.048098344,0.9705882352941176,0.5454545454545454,0.4242424242424242,0.0303030303030303,Galaxy_Zoo_DECaLS
J092056.12+300759.6,140.23385671518025,30.133228296995735,0.04810466,1.0,0.8181818181818182,0.1818181818181818,0.0,Galaxy_Zoo_DECaLS
J151700.56+153359.1,229.2523598135448,15.566416549019518,0.048109487,0.6956521739130435,0.0,0.4375,0.5625,Galaxy_Zoo_DECaLS
J000839.90+010900.5,2.16637229678023,1.1501112009486214,0.048121314,0.8275862068965517,0.375,0.4583333333333333,0.1666666666666666,Galaxy_Zoo_DECaLS
J211914.50+051407.5,319.81047390404524,5.235443698732033,0.048125442,0.9545454545454546,0.3809523809523809,0.4285714285714285,0.1904761904761904,Galaxy_Zoo_DECaLS
J120543.19+210817.4,181.43005544434413,21.138194578026013,0.04813067,0.6666666666666666,0.625,0.125,0.25,Galaxy_Zoo_DECaLS
J220623.78+010706.7,331.59911239724573,1.1185238208205184,0.04813425,0.6190476190476191,0.5384615384615384,0.2307692307692308,0.2307692307692308,Galaxy_Zoo_DECaLS
J223132.66+004022.4,337.88615049367115,0.6728653499992623,0.048136197,0.7391304347826086,0.4117647058823529,0.4117647058823529,0.1764705882352941,Galaxy_Zoo_DECaLS
J100103.48+053349.3,150.26454993450966,5.563707355309716,0.048137296,1.0,0.1428571428571428,0.7142857142857143,0.1428571428571428,Galaxy_Zoo_DECaLS
J143408.58+341803.8,218.53581307371994,34.301057383181046,0.048140742,0.7916666666666666,0.3157894736842105,0.5789473684210527,0.1052631578947368,Galaxy_Zoo_DECaLS
J161457.88+082400.9,243.74114954708796,8.400257299727143,0.04815243,0.8709677419354839,0.7407407407407407,0.2592592592592592,0.0,Galaxy_Zoo_DECaLS
J160431.86+120617.6,241.13278122253055,12.104924965005162,0.04815809,0.8461538461538461,0.696969696969697,0.2121212121212121,0.0909090909090909,Galaxy_Zoo_DECaLS
J125618.47-010155.8,194.07699208829558,-1.0321826185061267,0.048162285,1.0,0.0,0.0,1.0,Galaxy_Zoo_DECaLS
J212639.21-003656.2,321.6634389028551,-0.6156492889153117,0.048178,0.9230769230769232,0.0555555555555555,0.5833333333333334,0.3611111111111111,Galaxy_Zoo_DECaLS
J111349.17+032028.8,168.45488448915125,3.3414093748326,0.048185147,1.0,0.1666666666666666,0.6111111111111112,0.2222222222222222,Galaxy_Zoo_DECaLS
J122407.80+195243.3,186.03253432920735,19.878668637165386,0.0481948,0.925925925925926,0.28,0.44,0.28,Galaxy_Zoo_DECaLS
J115723.89+003729.0,179.3504260657433,0.6247335736253756,0.048200086,0.7142857142857143,0.2,0.3333333333333333,0.4666666666666667,Galaxy_Zoo_DECaLS
J111243.44+255150.3,168.1810142211218,25.863974133846952,0.048215352,1.0,0.1578947368421052,0.3157894736842105,0.5263157894736842,Galaxy_Zoo_DECaLS
J155047.82+084305.5,237.69928034616885,8.718207308592174,0.04822515,0.84,0.1904761904761904,0.2380952380952381,0.5714285714285714,Galaxy_Zoo_DECaLS
J120025.24+213331.0,180.1052131952015,21.558631209078005,0.048225492,1.0,0.8214285714285714,0.1071428571428571,0.0714285714285714,Galaxy_Zoo_DECaLS
J083239.90+302118.0,128.16640601821643,30.35499170995985,0.048230108,1.0,0.7407407407407407,0.2592592592592592,0.0,Galaxy_Zoo_DECaLS
J090132.73+293233.6,135.38639455607574,29.542692049828304,0.04823689,0.7777777777777778,0.7142857142857143,0.2142857142857142,0.0714285714285714,Galaxy_Zoo_DECaLS
J171646.65+262852.7,259.19441927507035,26.481300866038335,0.048241403,1.0,0.46875,0.34375,0.1875,Galaxy_Zoo_DECaLS
J151937.32+042655.6,229.90553540749357,4.448777828756771,0.04826665,0.8064516129032258,0.52,0.48,0.0,Galaxy_Zoo_DECaLS
J211257.70+025343.0,318.24048117812373,2.8950945278087015,0.0482668,0.6,0.3333333333333333,0.0,0.6666666666666666,Galaxy_Zoo_DECaLS
J114444.36+180459.4,176.1848978992931,18.08321753031881,0.048286226,0.9230769230769232,0.7916666666666666,0.2083333333333333,0.0,Galaxy_Zoo_DECaLS
J123027.26+184834.9,187.61363452868207,18.80969337855249,0.048289355,0.96,0.7083333333333334,0.2916666666666667,0.0,Galaxy_Zoo_DECaLS
J210629.06-002356.7,316.6210762545666,-0.3991321751823763,0.04829419,0.6666666666666666,0.5,0.5,0.0,Galaxy_Zoo_DECaLS
J111909.43+032649.7,169.78934509678123,3.4471610948971714,0.0483056,1.0,1.0,0.0,0.0,Galaxy_Zoo_DECaLS
J090312.65-004510.6,135.80276487481984,-0.7529819192148091,0.048306603,0.7857142857142857,0.7727272727272727,0.0909090909090909,0.1363636363636363,Galaxy_Zoo_DECaLS
J084030.13+105158.8,130.12559576311295,10.866350056580426,0.048309676,0.9642857142857144,0.8518518518518519,0.1111111111111111,0.037037037037037,Galaxy_Zoo_DECaLS
J160702.48+124406.6,241.7604269654136,12.73517096305082,0.04832697,0.90625,0.2758620689655172,0.4137931034482759,0.3103448275862069,Galaxy_Zoo_DECaLS
J123227.66+181627.5,188.11528446097583,18.2743407371557,0.048344817,0.6363636363636364,0.1428571428571428,0.8571428571428571,0.0,Galaxy_Zoo_DECaLS
J143908.37+121339.6,219.78370592857232,12.229050875250271,0.048356492,0.7,0.4285714285714285,0.3571428571428571,0.2142857142857142,Galaxy_Zoo_DECaLS
J134136.75+120743.1,205.40317147651422,12.128682427489009,0.048372872,0.7916666666666666,0.2105263157894736,0.5263157894736842,0.2631578947368421,Galaxy_Zoo_DECaLS
J091804.51+105308.4,139.5188277195818,10.885670234502683,0.04837394,0.9285714285714286,0.6538461538461539,0.3076923076923077,0.0384615384615384,Galaxy_Zoo_DECaLS
